Estacao,Date,Data2,Day,Hora,Precipitacao,total_precip,TempMaxima,TempMinima,min temp,Temp Comp Media,Umidade Relativa Media
83743,28/12/2002,,,1200,0.7,,,22,,,
83743,29/12/2002,,,0,,0.7,31.3,,,27.34,73
83743,29/12/2002,,,1200,0,,,24.4,,,
83743,30/12/2002,,,0,,0,37.4,,,29.92,66
83743,30/12/2002,,,1200,0,,,24.8,,,
83743,31/12/2002,,,0,,0,38,,,31.18,64
83743,31/12/2002,,,1200,0,,,26.8,,,
83743,01/01/2003,,,0,,0,35.3,,,29.84,67.5
83743,01/01/2003,,,1200,0,,,26.8,,,
83743,02/01/2003,,,0,,0,35.3,,,29.94,72.5
83743,02/01/2003,,,1200,0,,,26.8,,,
83743,03/01/2003,,,0,,0,32.7,,,28.62,79.25
83743,03/01/2003,,,1200,0,,,27,,,
83743,04/01/2003,,,0,,0,36.6,,,31.02,67
83743,04/01/2003,,,1200,0,,,26.1,,,
83743,05/01/2003,,,0,,0,37.3,,,30.08,70.25
83743,05/01/2003,,,1200,0,,,27.5,,,
83743,06/01/2003,,,0,,0,28.7,,,26.52,88
83743,06/01/2003,,,1200,31,,,25.5,,,
83743,07/01/2003,,,0,,31,32.2,,,27.44,72.5
83743,07/01/2003,,,1200,15.5,,,25.2,,,
83743,08/01/2003,,,0,,15.5,32.8,,,27.96,64.75
83743,08/01/2003,,,1200,0,,,23.7,,,
83743,09/01/2003,,,0,,0,36.7,,,29.96,63.5
83743,09/01/2003,,,1200,0,,,24.3,,,
83743,10/01/2003,,,0,,0,38.3,,,31.88,64.5
83743,10/01/2003,,,1200,0,,,27.5,,,
83743,11/01/2003,,,0,,0,33.7,,,29.06,63.75
83743,11/01/2003,,,1200,10.5,,,23.8,,,
83743,12/01/2003,,,0,,10.5,30,,,27.24,77
83743,12/01/2003,,,1200,2.1,,,25.7,,,
83743,13/01/2003,,,0,,2.1,26.8,,,24.36,90
83743,13/01/2003,,,1200,1.9,,,23.3,,,
83743,14/01/2003,,,0,,1.9,25.4,,,24.22,92
83743,14/01/2003,,,1200,8.7,,,23.3,,,
83743,15/01/2003,,,0,,8.7,29.4,,,26.06,82.25
83743,15/01/2003,,,1200,1.9,,,23.9,,,
83743,16/01/2003,,,0,,1.9,31.4,,,27.38,76.75
83743,16/01/2003,,,1200,0.2,,,23.9,,,
83743,17/01/2003,,,0,,0.2,33,,,27.68,82.25
83743,17/01/2003,,,1200,0,,,24.8,,,
83743,18/01/2003,,,0,,0,34.5,,,28.72,71
83743,18/01/2003,,,1200,2.7,,,24.6,,,
83743,19/01/2003,,,0,,2.7,30.9,,,27.36,78.25
83743,19/01/2003,,,1200,0,,,23.5,,,
83743,20/01/2003,,,0,,0,36,,,30.1,71
83743,20/01/2003,,,1200,0,,,26.1,,,
83743,21/01/2003,,,0,,0,37.8,,,29.38,71.25
83743,21/01/2003,,,1200,11.1,,,25.5,,,
83743,22/01/2003,,,0,,11.1,36.3,,,29.96,71.75
83743,22/01/2003,,,1200,27,,,25.3,,,
83743,23/01/2003,,,0,,27,37.6,,,32.7,56
83743,23/01/2003,,,1200,0,,,28.3,,,
83743,24/01/2003,,,0,,0,36.4,,,30.64,68.75
83743,24/01/2003,,,1200,0,,,28.2,,,
83743,25/01/2003,,,0,,0,28.7,,,25.74,87.25
83743,25/01/2003,,,1200,62.3,,,24.6,,,
83743,26/01/2003,,,0,,62.3,29.1,,,25.02,86.75
83743,26/01/2003,,,1200,11,,,22.7,,,
83743,27/01/2003,,,0,,11,30.6,,,26.32,85.75
83743,27/01/2003,,,1200,19.9,,,23.6,,,
83743,28/01/2003,,,0,,19.9,30.6,,,27.3,78.75
83743,28/01/2003,,,1200,3.4,,,25.5,,,
83743,29/01/2003,,,0,,3.4,28.3,,,25.18,89
83743,29/01/2003,,,1200,33.5,,,23.8,,,
83743,30/01/2003,,,0,,33.5,30.2,,,25.78,83.75
83743,30/01/2003,,,1200,3.9,,,23.6,,,
83743,31/01/2003,,,0,,3.9,34.7,,,29.28,70
83743,31/01/2003,,,1200,3.8,,,25,,,
83743,01/02/2003,,,0,,3.8,36.1,,,29.84,64
83743,01/02/2003,,,1200,0,,,24.9,,,
83743,02/02/2003,,,0,,0,36.4,,,30.1,65.5
83743,02/02/2003,,,1200,0,,,26.2,,,
83743,03/02/2003,,,0,,0,38.4,,,30.92,63.5
83743,03/02/2003,,,1200,3,,,25.8,,,
83743,04/02/2003,,,0,,3,38.1,,,31.3,61.5
83743,04/02/2003,,,1200,0,,,26.5,,,
83743,05/02/2003,,,0,,0,38.6,,,31.9,59.25
83743,05/02/2003,,,1200,0,,,26.5,,,
83743,06/02/2003,,,0,,0,38.4,,,32.26,61.5
83743,06/02/2003,,,1200,0,,,27.5,,,
83743,07/02/2003,,,0,,0,40.8,,,32.52,55
83743,07/02/2003,,,1200,0,,,27,,,
83743,08/02/2003,,,0,,0,39.7,,,32.04,57.5
83743,08/02/2003,,,1200,0,,,27.2,,,
83743,09/02/2003,,,0,,0,39.3,,,31.24,60
83743,09/02/2003,,,1200,0,,,26.7,,,
83743,10/02/2003,,,0,,0,40,,,32.12,54.25
83743,10/02/2003,,,1200,0,,,26.2,,,
83743,11/02/2003,,,0,,0,38.4,,,31.66,60.75
83743,11/02/2003,,,1200,0,,,27.3,,,
83743,12/02/2003,,,0,,0,39.6,,,32.18,55.25
83743,12/02/2003,,,1200,0,,,27.2,,,
83743,13/02/2003,,,0,,0,41.3,,,33.22,53.25
83743,13/02/2003,,,1200,0,,,27.6,,,
83743,14/02/2003,,,0,,0,37.9,,,30.76,62.5
83743,14/02/2003,,,1200,0,,,27.3,,,
83743,15/02/2003,,,0,,0,33,,,28.66,70.25
83743,15/02/2003,,,1200,0,,,26.5,,,
83743,16/02/2003,,,0,,0,37,,,30.56,62.25
83743,16/02/2003,,,1200,3,,,25.9,,,
83743,17/02/2003,,,0,,3,36.7,,,29.08,68.75
83743,17/02/2003,,,1200,0,,,25.5,,,
83743,18/02/2003,,,0,,0,36.4,,,30.22,61.5
83743,18/02/2003,,,1200,0,,,25.6,,,
83743,19/02/2003,,,0,,0,35.3,,,28.74,69
83743,19/02/2003,,,1200,0,,,25.8,,,
83743,20/02/2003,,,0,,0,38.1,,,30.52,63.75
83743,20/02/2003,,,1200,0.4,,,24.9,,,
83743,21/02/2003,,,0,,0.4,36.5,,,30.98,59.5
83743,21/02/2003,,,1200,0,,,26.4,,,
83743,22/02/2003,,,0,,0,35.5,,,29.18,71.5
83743,22/02/2003,,,1200,0,,,26.2,,,
83743,23/02/2003,,,0,,0,35,,,28.88,72.25
83743,23/02/2003,,,1200,0,,,24,,,
83743,24/02/2003,,,0,,0,34.3,,,29.24,68.75
83743,24/02/2003,,,1200,0,,,25.7,,,
83743,25/02/2003,,,0,,0,36.4,,,29.44,65.25
83743,25/02/2003,,,1200,0,,,23.6,,,
83743,26/02/2003,,,0,,0,36.6,,,29.68,71
83743,26/02/2003,,,1200,0,,,26,,,
83743,27/02/2003,,,0,,0,33.7,,,28.88,75
83743,27/02/2003,,,1200,0,,,26.1,,,
83743,28/02/2003,,,0,,0,35.1,,,29.48,69.25
83743,28/02/2003,,,1200,0,,,25.7,,,
83743,01/03/2003,,,1200,0,0,,,,,
83743,02/03/2003,,,1200,0,0,,,,,
83743,03/03/2003,,,0,,0,41,,,31.22,71.25
83743,03/03/2003,,,1200,0,,,27.1,,,
83743,04/03/2003,,,0,,0,34,,,28.86,70.25
83743,04/03/2003,,,1200,17.5,,,24.7,,,
83743,05/03/2003,,,0,,17.5,32.8,,,28.24,74.25
83743,05/03/2003,,,1200,0,,,25.7,,,
83743,06/03/2003,,,0,,0,36.9,,,29.42,71.75
83743,06/03/2003,,,1200,0,,,24.7,,,
83743,07/03/2003,,,0,,0,36.3,,,29.94,64.5
83743,07/03/2003,,,1200,0,,,25.3,,,
83743,08/03/2003,,,0,,0,35.4,,,27.4,76.75
83743,08/03/2003,,,1200,0,,,24.9,,,
83743,09/03/2003,,,0,,0,30.6,,,26.56,73.5
83743,09/03/2003,,,1200,7.8,,,22.6,,,
83743,10/03/2003,,,0,,7.8,31.7,,,27.64,75
83743,10/03/2003,,,1200,1.2,,,25.3,,,
83743,11/03/2003,,,0,,1.2,36.3,,,30.28,63.25
83743,11/03/2003,,,1200,0,,,24.6,,,
83743,12/03/2003,,,0,,0,33.6,,,30.3,63.25
83743,12/03/2003,,,1200,0,,,28.1,,,
83743,13/03/2003,,,0,,0,36.9,,,30.66,64
83743,13/03/2003,,,1200,0,,,27.4,,,
83743,14/03/2003,,,0,,0,35.4,,,29.54,74
83743,14/03/2003,,,1200,0,,,26.7,,,
83743,15/03/2003,,,0,,0,32.9,,,28.6,79.5
83743,15/03/2003,,,1200,1.9,,,25.9,,,
83743,16/03/2003,,,0,,1.9,35.4,,,29.42,76.5
83743,16/03/2003,,,1200,0,,,26.1,,,
83743,17/03/2003,,,0,,0,28.8,,,25.5,90.25
83743,17/03/2003,,,1200,6.6,,,23.3,,,
83743,18/03/2003,,,0,,6.6,26.4,,,24.62,87
83743,18/03/2003,,,1200,151.3,,,22.4,,,
83743,19/03/2003,,,0,,151.3,29.3,,,25.76,81.5
83743,19/03/2003,,,1200,6.6,,,23.4,,,
83743,20/03/2003,,,0,,6.6,34.7,,,28.38,77.25
83743,20/03/2003,,,1200,3.7,,,23.6,,,
83743,21/03/2003,,,0,,3.7,36.6,,,27.62,77.75
83743,21/03/2003,,,1200,0,,,24.1,,,
83743,22/03/2003,,,0,,0,29.3,,,24.86,84.25
83743,22/03/2003,,,1200,40.9,,,23.2,,,
83743,23/03/2003,,,0,,40.9,26.7,,,24.4,82.5
83743,23/03/2003,,,1200,19.6,,,21.7,,,
83743,24/03/2003,,,0,,19.6,29.3,,,25.24,83.75
83743,24/03/2003,,,1200,0,,,22.9,,,
83743,25/03/2003,,,0,,0,28.5,,,24.96,78.75
83743,25/03/2003,,,1200,0,,,22,,,
83743,26/03/2003,,,0,,0,30.2,,,25.52,72.5
83743,26/03/2003,,,1200,0,,,21.8,,,
83743,27/03/2003,,,0,,0,29.8,,,25.8,77.25
83743,27/03/2003,,,1200,0,,,23.5,,,
83743,28/03/2003,,,0,,0,29.8,,,25.82,72.25
83743,28/03/2003,,,1200,0,,,23.3,,,
83743,29/03/2003,,,0,,0,33.3,,,26.52,73.25
83743,29/03/2003,,,1200,0,,,22.8,,,
83743,30/03/2003,,,0,,0,31.9,,,26.76,75.25
83743,30/03/2003,,,1200,0,,,22.9,,,
83743,31/03/2003,,,0,,0,34.2,,,27.8,71.75
83743,31/03/2003,,,1200,0,,,23.3,,,
83743,01/04/2003,,,0,,0,33.4,,,27.84,73.75
83743,01/04/2003,,,1200,0,,,25.3,,,
83743,02/04/2003,,,0,,0,32.4,,,26.8,70.25
83743,02/04/2003,,,1200,0,,,23.4,,,
83743,03/04/2003,,,0,,0,31.3,,,26.82,75
83743,03/04/2003,,,1200,0,,,24.3,,,
83743,04/04/2003,,,0,,0,30.4,,,26.02,81.75
83743,04/04/2003,,,1200,17.5,,,23.5,,,
83743,05/04/2003,,,0,,17.5,33.4,,,28.04,65.5
83743,05/04/2003,,,1200,20.6,,,24.3,,,
83743,06/04/2003,,,0,,20.6,31.4,,,25.96,82.75
83743,06/04/2003,,,1200,0,,,23.8,,,
83743,07/04/2003,,,0,,0,30.2,,,24.92,76.5
83743,07/04/2003,,,1200,58.1,,,21.8,,,
83743,08/04/2003,,,0,,58.1,28.6,,,25.22,72
83743,08/04/2003,,,1200,0.3,,,22.1,,,
83743,09/04/2003,,,0,,0.3,31.3,,,26.82,64.25
83743,09/04/2003,,,1200,0,,,23.4,,,
83743,10/04/2003,,,0,,0,30.5,,,26.86,78.5
83743,10/04/2003,,,1200,0,,,25,,,
83743,11/04/2003,,,0,,0,31.3,,,26.74,74.75
83743,11/04/2003,,,1200,4.8,,,24,,,
83743,12/04/2003,,,0,,4.8,28,,,24.52,75.25
83743,12/04/2003,,,1200,0,,,23.2,,,
83743,13/04/2003,,,0,,0,28.4,,,24.24,65.75
83743,13/04/2003,,,1200,0,,,22.7,,,
83743,14/04/2003,,,0,,0,29.3,,,24.56,67
83743,14/04/2003,,,1200,0,,,20.9,,,
83743,15/04/2003,,,0,,0,28,,,24.5,69.25
83743,15/04/2003,,,1200,0,,,22.2,,,
83743,16/04/2003,,,0,,0,29.6,,,25.08,64.5
83743,16/04/2003,,,1200,0,,,22.5,,,
83743,17/04/2003,,,0,,0,30.4,,,25.26,71.25
83743,17/04/2003,,,1200,0,,,21.8,,,
83743,18/04/2003,,,0,,0,33.4,,,26.78,65
83743,18/04/2003,,,1200,0,,,23.2,,,
83743,19/04/2003,,,0,,0,35.9,,,28.76,75.25
83743,19/04/2003,,,1200,0,,,23.5,,,
83743,20/04/2003,,,0,,0,33,,,27.5,77.5
83743,20/04/2003,,,1200,0,,,25.2,,,
83743,21/04/2003,,,0,,0,32,,,26.82,80.25
83743,21/04/2003,,,1200,0,,,24.4,,,
83743,22/04/2003,,,0,,0,32.3,,,27.58,74
83743,22/04/2003,,,1200,0,,,24.6,,,
83743,23/04/2003,,,0,,0,30.8,,,26.7,71.75
83743,23/04/2003,,,1200,0,,,24.2,,,
83743,24/04/2003,,,0,,0,32.7,,,26.76,73.75
83743,24/04/2003,,,1200,0,,,23.4,,,
83743,25/04/2003,,,0,,0,34.4,,,28.2,67.75
83743,25/04/2003,,,1200,0,,,23.4,,,
83743,26/04/2003,,,0,,0,35.4,,,28.06,66.5
83743,26/04/2003,,,1200,0,,,23.9,,,
83743,27/04/2003,,,0,,0,35,,,27.66,68.25
83743,27/04/2003,,,1200,0,,,23.4,,,
83743,28/04/2003,,,0,,0,35.6,,,28.64,64
83743,28/04/2003,,,1200,0,,,24.4,,,
83743,29/04/2003,,,0,,0,31.8,,,27.18,77.5
83743,29/04/2003,,,1200,0,,,24.8,,,
83743,30/04/2003,,,0,,0,35,,,28.74,70.5
83743,30/04/2003,,,1200,0,,,24.4,,,
83743,01/05/2003,,,0,,0,34.6,,,28.36,73.25
83743,01/05/2003,,,1200,0,,,25,,,
83743,02/05/2003,,,0,,0,28.3,,,23.36,80.75
83743,02/05/2003,,,1200,0.3,,,21,,,
83743,03/05/2003,,,0,,0.3,25.5,,,21.76,76.5
83743,03/05/2003,,,1200,20,,,19.1,,,
83743,04/05/2003,,,0,,20,26.6,,,22.64,69
83743,04/05/2003,,,1200,7.4,,,18.5,,,
83743,05/05/2003,,,0,,7.4,28,,,23.48,78.5
83743,05/05/2003,,,1200,0,,,19.9,,,
83743,06/05/2003,,,0,,0,25.4,,,23.3,84.75
83743,06/05/2003,,,1200,0.7,,,21.1,,,
83743,07/05/2003,,,0,,0.7,27.7,,,23.2,66.75
83743,07/05/2003,,,1200,8.1,,,21,,,
83743,08/05/2003,,,0,,8.1,27.1,,,22.08,68.5
83743,08/05/2003,,,1200,0,,,18.3,,,
83743,09/05/2003,,,0,,0,25.6,,,21.76,75
83743,09/05/2003,,,1200,0,,,19.4,,,
83743,10/05/2003,,,0,,0,23.9,,,20.9,85
83743,10/05/2003,,,1200,5.6,,,18.9,,,
83743,11/05/2003,,,0,,5.6,26.4,,,22.1,74.25
83743,11/05/2003,,,1200,1.9,,,18.4,,,
83743,12/05/2003,,,0,,1.9,28,,,23.14,78
83743,12/05/2003,,,1200,0,,,20.1,,,
83743,13/05/2003,,,0,,0,25.7,,,23.48,77.5
83743,13/05/2003,,,1200,0,,,20.7,,,
83743,14/05/2003,,,0,,0,27.2,,,23.88,79
83743,14/05/2003,,,1200,0,,,21.4,,,
83743,15/05/2003,,,0,,0,29.8,,,24.54,75
83743,15/05/2003,,,1200,0,,,22,,,
83743,16/05/2003,,,0,,0,30.1,,,24.8,75.5
83743,16/05/2003,,,1200,0,,,21.3,,,
83743,17/05/2003,,,0,,0,30.3,,,24.54,70.5
83743,17/05/2003,,,1200,0,,,20.7,,,
83743,18/05/2003,,,0,,0,30.4,,,24.06,72.5
83743,18/05/2003,,,1200,0,,,19.9,,,
83743,19/05/2003,,,0,,0,29.6,,,24.38,71
83743,19/05/2003,,,1200,0,,,20.5,,,
83743,20/05/2003,,,0,,0,29.7,,,24.68,75.25
83743,20/05/2003,,,1200,0,,,21.1,,,
83743,21/05/2003,,,0,,0,31.6,,,25.36,72.75
83743,21/05/2003,,,1200,0,,,21.3,,,
83743,22/05/2003,,,0,,0,33.9,,,26.96,66.75
83743,22/05/2003,,,1200,0,,,21.7,,,
83743,23/05/2003,,,0,,0,34.7,,,26.5,63.75
83743,23/05/2003,,,1200,0,,,22.8,,,
83743,24/05/2003,,,0,,0,27.9,,,24.72,69
83743,24/05/2003,,,1200,1.4,,,22.6,,,
83743,25/05/2003,,,0,,1.4,30,,,23.64,62.75
83743,25/05/2003,,,1200,0,,,21.3,,,
83743,26/05/2003,,,0,,0,27.6,,,22.12,62
83743,26/05/2003,,,1200,0,,,18,,,
83743,27/05/2003,,,0,,0,26.8,,,21.94,69
83743,27/05/2003,,,1200,0,,,18.1,,,
83743,28/05/2003,,,0,,0,26.7,,,22.76,74
83743,28/05/2003,,,1200,0,,,19.3,,,
83743,29/05/2003,,,0,,0,25.6,,,23,74.75
83743,29/05/2003,,,1200,0,,,20.8,,,
83743,30/05/2003,,,0,,0,27.1,,,23.34,73.5
83743,30/05/2003,,,1200,0,,,20.9,,,
83743,31/05/2003,,,0,,0,30.1,,,24.18,72.25
83743,31/05/2003,,,1200,0,,,20,,,
83743,01/06/2003,,,0,,0,31.1,,,24.5,64.75
83743,01/06/2003,,,1200,0,,,20.3,,,
83743,02/06/2003,,,0,,0,32,,,24.86,59.25
83743,02/06/2003,,,1200,0,,,20.1,,,
83743,03/06/2003,,,0,,0,32.9,,,26.48,56.75
83743,03/06/2003,,,1200,0,,,21.1,,,
83743,04/06/2003,,,0,,0,31.3,,,25.78,74
83743,04/06/2003,,,1200,0,,,23.2,,,
83743,05/06/2003,,,0,,0,26.1,,,24.08,79
83743,05/06/2003,,,1200,0,,,22.9,,,
83743,06/06/2003,,,0,,0,29.8,,,25.02,78.25
83743,06/06/2003,,,1200,0,,,22.1,,,
83743,07/06/2003,,,0,,0,27.8,,,24.58,80.25
83743,07/06/2003,,,1200,0,,,22.3,,,
83743,08/06/2003,,,0,,0,28.6,,,25.16,79.25
83743,08/06/2003,,,1200,0,,,23.3,,,
83743,09/06/2003,,,0,,0,26.7,,,23.76,83.25
83743,09/06/2003,,,1200,32.9,,,21.3,,,
83743,10/06/2003,,,0,,32.9,30.9,,,26.04,75.25
83743,10/06/2003,,,1200,0,,,22.7,,,
83743,11/06/2003,,,0,,0,33.5,,,26.9,64.75
83743,11/06/2003,,,1200,0,,,22.1,,,
83743,12/06/2003,,,0,,0,29.9,,,25.08,71
83743,12/06/2003,,,1200,0,,,22.3,,,
83743,13/06/2003,,,0,,0,28.4,,,24.46,81.5
83743,13/06/2003,,,1200,0,,,22.1,,,
83743,14/06/2003,,,0,,0,31.1,,,24.78,72.75
83743,14/06/2003,,,1200,0,,,21.3,,,
83743,15/06/2003,,,0,,0,28.4,,,23.8,72
83743,15/06/2003,,,1200,0,,,22.1,,,
83743,16/06/2003,,,0,,0,28.6,,,23.62,75.25
83743,16/06/2003,,,1200,0,,,19.9,,,
83743,17/06/2003,,,0,,0,29.3,,,23.86,75.5
83743,17/06/2003,,,1200,0,,,19.7,,,
83743,18/06/2003,,,0,,0,29.6,,,23.72,74.25
83743,18/06/2003,,,1200,0,,,20.3,,,
83743,19/06/2003,,,0,,0,29.9,,,24.56,74.25
83743,19/06/2003,,,1200,0,,,20.5,,,
83743,01/07/2003,,,0,,0,25.3,,,21.14,70.5
83743,01/07/2003,,,1200,0,,,17.8,,,
83743,02/07/2003,,,0,,0,28.8,,,22.3,65.75
83743,02/07/2003,,,1200,0,,,17.8,,,
83743,03/07/2003,,,0,,0,22.9,,,20.8,85.75
83743,03/07/2003,,,1200,0,,,19.1,,,
83743,04/07/2003,,,0,,0,25.8,,,21.46,79
83743,04/07/2003,,,1200,3.6,,,18.1,,,
83743,05/07/2003,,,0,,3.6,30,,,22.92,69.25
83743,05/07/2003,,,1200,0,,,18.5,,,
83743,06/07/2003,,,0,,0,30.4,,,23.76,61
83743,06/07/2003,,,1200,0,,,18.2,,,
83743,07/07/2003,,,0,,0,30.2,,,24.24,73.25
83743,07/07/2003,,,1200,0,,,20.2,,,
83743,08/07/2003,,,0,,0,33.3,,,25.4,63
83743,08/07/2003,,,1200,0,,,20.1,,,
83743,09/07/2003,,,0,,0,34.9,,,26.9,51.5
83743,09/07/2003,,,1200,0,,,21.4,,,
83743,10/07/2003,,,0,,0,29.6,,,24.56,71.25
83743,10/07/2003,,,1200,0,,,21.6,,,
83743,11/07/2003,,,0,,0,24.6,,,20.78,83.25
83743,11/07/2003,,,1200,0,,,19.2,,,
83743,12/07/2003,,,0,,0,20.2,,,17.5,85.5
83743,12/07/2003,,,1200,5.9,,,16,,,
83743,13/07/2003,,,0,,5.9,19.9,,,17.68,84.25
83743,13/07/2003,,,1200,3.9,,,15,,,
83743,14/07/2003,,,0,,3.9,24.7,,,20.24,69
83743,14/07/2003,,,1200,0.5,,,16.7,,,
83743,15/07/2003,,,0,,0.5,26.6,,,20.86,68.5
83743,15/07/2003,,,1200,0,,,17.3,,,
83743,16/07/2003,,,0,,0,28.7,,,21.9,67.75
83743,16/07/2003,,,1200,0,,,17,,,
83743,17/07/2003,,,0,,0,26.3,,,21.98,72.75
83743,17/07/2003,,,1200,0,,,18.7,,,
83743,18/07/2003,,,0,,0,27.4,,,22.26,80.75
83743,18/07/2003,,,1200,0,,,18.8,,,
83743,19/07/2003,,,0,,0,30.9,,,23.76,69.75
83743,19/07/2003,,,1200,0,,,19.3,,,
83743,20/07/2003,,,0,,0,30.5,,,24.1,67.25
83743,20/07/2003,,,1200,0,,,19.5,,,
83743,21/07/2003,,,0,,0,32,,,24.8,61.75
83743,21/07/2003,,,1200,0,,,19.8,,,
83743,22/07/2003,,,0,,0,30.5,,,24.1,68.75
83743,22/07/2003,,,1200,0,,,19.9,,,
83743,23/07/2003,,,0,,0,29.4,,,24.22,72.75
83743,23/07/2003,,,1200,0,,,20.3,,,
83743,24/07/2003,,,0,,0,32.8,,,25.26,65.5
83743,24/07/2003,,,1200,0,,,19.9,,,
83743,25/07/2003,,,0,,0,32.2,,,25.38,70.75
83743,25/07/2003,,,1200,0,,,20.9,,,
83743,26/07/2003,,,0,,0,28.4,,,24.1,71.75
83743,26/07/2003,,,1200,0,,,22.3,,,
83743,27/07/2003,,,0,,0,27.8,,,22.78,76
83743,27/07/2003,,,1200,0,,,20.2,,,
83743,28/07/2003,,,0,,0,23.6,,,21.7,80.25
83743,28/07/2003,,,1200,0,,,20.5,,,
83743,29/07/2003,,,0,,0,26.4,,,22.54,75.5
83743,29/07/2003,,,1200,5.9,,,20.4,,,
83743,30/07/2003,,,0,,5.9,29.4,,,24.42,71
83743,30/07/2003,,,1200,0,,,20.3,,,
83743,31/07/2003,,,0,,0,27.4,,,23.36,78.5
83743,31/07/2003,,,1200,0,,,21.7,,,
83743,01/08/2003,,,0,,0,26.6,,,23.54,77.25
83743,01/08/2003,,,1200,0,,,21.9,,,
83743,02/08/2003,,,0,,0,27.3,,,23.56,73.25
83743,02/08/2003,,,1200,0,,,21.7,,,
83743,03/08/2003,,,0,,0,26.9,,,22.9,66
83743,03/08/2003,,,1200,0,,,20.8,,,
83743,04/08/2003,,,0,,0,28.8,,,22.94,68.5
83743,04/08/2003,,,1200,0,,,19.1,,,
83743,05/08/2003,,,0,,0,31.4,,,24.04,61.5
83743,05/08/2003,,,1200,0,,,18.9,,,
83743,06/08/2003,,,0,,0,34.3,,,26.34,57.25
83743,06/08/2003,,,1200,0,,,21.1,,,
83743,07/08/2003,,,0,,0,31,,,25.26,62.75
83743,07/08/2003,,,1200,0,,,21.7,,,
83743,08/08/2003,,,0,,,26,,,23.54,81.5
83743,08/08/2003,,,1200,0,,,22.1,,,
83743,09/08/2003,,,0,,,24.3,,,21.42,80.75
83743,09/08/2003,,,1200,0,,,20,,,
83743,10/08/2003,,,0,,,20.8,,,18.12,85.25
83743,10/08/2003,,,1200,12.3,,,17.3,,,
83743,11/08/2003,,,0,,,22.1,,,18.56,73.75
83743,11/08/2003,,,1200,1.2,,,16.6,,,
83743,12/08/2003,,,0,,,24.3,,,19.8,70.5
83743,12/08/2003,,,1200,0.2,,,16.3,,,
83743,13/08/2003,,,0,,,25.5,,,20.9,67
83743,13/08/2003,,,1200,0,,,18.5,,,
83743,14/08/2003,,,0,,,27.2,,,21.48,70.5
83743,14/08/2003,,,1200,0,,,16.6,,,
83743,15/08/2003,,,0,,,26.9,,,21.64,80.75
83743,15/08/2003,,,1200,0,,,18.4,,,
83743,16/08/2003,,,0,,,21.4,,,19.9,84
83743,16/08/2003,,,1200,17.8,,,19.1,,,
83743,17/08/2003,,,0,,,22.4,,,19.26,63.5
83743,17/08/2003,,,1200,3,,,17.5,,,
83743,18/08/2003,,,0,,,24.5,,,19.96,57.5
83743,18/08/2003,,,1200,0,,,15.3,,,
83743,19/08/2003,,,0,,,24.9,,,19.92,72.5
83743,19/08/2003,,,1200,0,,,15.6,,,
83743,20/08/2003,,,0,,,26.9,,,21.34,69.5
83743,20/08/2003,,,1200,0,,,17.5,,,
83743,21/08/2003,,,0,,,27.9,,,22.16,65.5
83743,21/08/2003,,,1200,0,,,17.5,,,
83743,22/08/2003,,,0,,,30.3,,,23.56,68
83743,22/08/2003,,,1200,0,,,18.6,,,
83743,23/08/2003,,,0,,,30,,,23.92,68.75
83743,23/08/2003,,,1200,0,,,19,,,
83743,24/08/2003,,,0,,,35.3,,,26.88,53.75
83743,24/08/2003,,,1200,0,,,20,,,
83743,25/08/2003,,,0,,,29.5,,,23.24,74.25
83743,25/08/2003,,,1200,0,,,20.3,,,
83743,26/08/2003,,,0,,,21.4,,,18.68,85.25
83743,26/08/2003,,,1200,44,,,17.2,,,
83743,27/08/2003,,,0,,,22.3,,,19.5,84.75
83743,27/08/2003,,,1200,7.4,,,17,,,
83743,28/08/2003,,,0,,,21.4,,,19.84,88
83743,28/08/2003,,,1200,2.4,,,18.9,,,
83743,29/08/2003,,,0,,,19.5,,,17.52,90.75
83743,29/08/2003,,,1200,23,,,16.6,,,
83743,30/08/2003,,,0,,,22.2,,,19.48,77.5
83743,30/08/2003,,,1200,13.9,,,16.2,,,
83743,31/08/2003,,,0,,,25.9,,,21.24,78.25
83743,31/08/2003,,,1200,0,,,18.8,,,
83743,01/09/2003,,,0,,,21.4,,,20.02,84.5
83743,01/09/2003,,,1200,0,,,19.2,,,
83743,02/09/2003,,,0,,,21.5,,,19.62,90.25
83743,02/09/2003,,,1200,1.8,,,18.2,,,
83743,03/09/2003,,,0,,,21.9,,,20,79.5
83743,03/09/2003,,,1200,0.8,,,18.4,,,
83743,04/09/2003,,,0,,,26.1,,,21.48,65.25
83743,04/09/2003,,,1200,0,,,18.1,,,
83743,05/09/2003,,,0,,,27.8,,,21.72,64
83743,05/09/2003,,,1200,0,,,17.5,,,
83743,06/09/2003,,,0,,,30.7,,,23,61.75
83743,06/09/2003,,,1200,0,,,17.9,,,
83743,07/09/2003,,,0,,,32.5,,,24.56,58.5
83743,07/09/2003,,,1200,0,,,18.9,,,
83743,08/09/2003,,,0,,,33.7,,,25.8,53.25
83743,08/09/2003,,,1200,0,,,19.7,,,
83743,09/09/2003,,,0,,,33.8,,,26.08,61.25
83743,09/09/2003,,,1200,0,,,21.2,,,
83743,10/09/2003,,,0,,,35,,,25.38,72.25
83743,10/09/2003,,,1200,0,,,21.7,,,
83743,11/09/2003,,,0,,,24.3,,,19.84,72.25
83743,11/09/2003,,,1200,0,,,18.2,,,
